"x"
"post_2022",1.52102155608181
"log_30dayMA_kWh_price_scaled",3.47144903664914
"avg_max_temp_scaled",1.32243507336167
"avg_max_temp_sq_scaled",1.10392112687399
"avg_humidity_scaled",1.15720975961219
"avg_humidity_sq_scaled",1.26596815012986
"post_2022:log_30dayMA_kWh_price_scaled",3.02829560386209
